policy_id,insurance_price,minimal_payout,maximal_payout,duration_of_policy
951164,150,15000,488923,140
532316,350,35000,498804,278
613982,100,10000,449669,313
902825,350,35000,446397,264
683701,100,10000,424345,363
894275,50,5000,473128,348
471845,200,20000,492551,192
648922,100,10000,406444,139
116711,50,5000,431771,213
864236,350,35000,481858,46
864622,350,35000,458384,175
843578,150,15000,428270,103
140488,200,20000,424654,237
124986,150,15000,420291,338
695872,150,15000,459061,182
832855,350,35000,470682,189
893670,150,15000,417433,111
877751,350,35000,440600,239
766234,100,10000,479052,85
594898,50,5000,410579,292
139901,150,15000,432992,191
739591,100,10000,492859,179
784028,100,10000,472956,178
640367,150,15000,411920,275
199656,100,10000,499232,134
105809,200,20000,460250,161
386973,100,10000,491826,132
202065,350,35000,437013,145
477930,100,10000,430655,278
426640,150,15000,487847,217
319908,100,10000,424529,291
779798,350,35000,474244,215
442059,50,5000,420188,47
847671,350,35000,425386,173
758503,100,10000,477726,265
130159,100,10000,458738,156
181039,50,5000,400072,332
580629,200,20000,439110,225
653405,100,10000,438362,71
576324,50,5000,446778,359
327868,50,5000,444608,141
125564,150,15000,478802,56
952980,150,15000,409528,184
466391,200,20000,428638,336
774810,100,10000,486433,162
254519,350,35000,449960,204
297423,150,15000,413490,13
839741,200,20000,442269,343
856517,100,10000,434096,107
458639,50,5000,430841,2
241359,150,15000,419938,350
192733,100,10000,480879,165
176206,200,20000,424540,362
872327,200,20000,422320,256
595445,100,10000,499187,163
280838,150,15000,441766,105
738920,100,10000,460180,191
763800,150,15000,462066,282
907237,150,15000,411359,223
311188,150,15000,485920,317
442177,150,15000,424358,160
678986,150,15000,481826,44
384284,150,15000,488486,342
617525,150,15000,457348,350
993364,50,5000,409028,309
693581,50,5000,420857,79
495883,200,20000,499131,175
396051,50,5000,480778,291
284705,50,5000,468478,89
771419,200,20000,427431,325
291280,350,35000,404549,114
571782,100,10000,440612,207
234610,350,35000,436645,44
478924,200,20000,432081,199
914172,50,5000,460798,188
415859,150,15000,481622,205
923181,150,15000,477983,166
161771,100,10000,462781,210
111453,50,5000,467050,315
494903,350,35000,481084,15
457764,150,15000,491218,290
118387,150,15000,480102,304
673142,150,15000,444212,174
208148,350,35000,421336,1
764871,200,20000,420389,312
328951,200,20000,411964,27
123186,200,20000,456559,171
500000,350,35000,480621,230
559064,350,35000,486108,112
304951,200,20000,494893,25
978037,100,10000,465328,46
766017,200,20000,495478,35
400445,350,35000,404712,265
499617,100,10000,477172,167
581480,100,10000,440578,296
565217,350,35000,490716,174
820791,200,20000,422164,305
843476,200,20000,426624,241
862099,100,10000,463275,248
617881,200,20000,439357,231
326071,200,20000,420428,330
852059,150,15000,458209,174
876625,350,35000,441318,106
451695,200,20000,465027,90
980481,350,35000,410680,116
523410,100,10000,464565,325
422775,150,15000,458335,311
293246,350,35000,431959,120
330777,150,15000,436091,15
116037,350,35000,422970,61
347071,100,10000,475677,258
256929,150,15000,485977,64
370258,350,35000,466517,58
799300,100,10000,426131,8
876884,150,15000,483125,359
498832,350,35000,461796,246
236035,150,15000,461863,101
440329,100,10000,417920,235
306937,50,5000,401569,90
626605,100,10000,403798,82
317457,150,15000,461678,262
544600,100,10000,458185,53
948851,350,35000,423516,276
450590,200,20000,434674,174
112076,200,20000,455460,344
772668,100,10000,435189,292
236658,150,15000,401971,48
653233,100,10000,429522,355
797387,350,35000,477684,82
362207,350,35000,451152,303
385462,200,20000,430057,46
267960,200,20000,456438,281
620119,200,20000,484985,187
438546,200,20000,472213,29
895902,200,20000,448993,125
184896,200,20000,465391,10
106310,200,20000,409100,273
520969,150,15000,429785,273
233639,100,10000,402367,59
398930,100,10000,460880,208
392190,150,15000,474362,259
681840,150,15000,485846,223
258875,100,10000,402998,98
860059,150,15000,491322,276
847274,50,5000,407648,44
166017,150,15000,487937,196
266272,200,20000,471176,285
879378,200,20000,423440,177
963303,100,10000,498217,24
223111,350,35000,486234,332
950506,150,15000,455868,7
951682,50,5000,447937,88
975987,350,35000,408614,300
668249,100,10000,475505,259
985320,350,35000,495225,37
778497,150,15000,496839,139
155671,200,20000,491435,208
248504,100,10000,473772,209
549544,200,20000,418116,290
433714,50,5000,479772,65
631604,150,15000,484953,214
406525,200,20000,446103,4
875133,200,20000,498418,350
329721,200,20000,455675,103
113361,150,15000,430921,119
276195,50,5000,404558,217
804065,50,5000,421782,320
137885,350,35000,422962,299
980248,350,35000,429428,347
266260,150,15000,421440,270
599327,350,35000,417754,323
853758,50,5000,485820,229
748844,350,35000,456873,136
649414,50,5000,459329,278
462185,150,15000,402445,59
845467,150,15000,446777,283
441607,100,10000,418281,248
845584,150,15000,465788,247
339400,150,15000,474961,153
673405,200,20000,402593,241
624184,350,35000,478889,128
109994,50,5000,457567,208
701301,50,5000,458538,216
129901,200,20000,423592,192
950342,200,20000,419283,362
712325,150,15000,499633,353
499621,50,5000,437627,200
760886,50,5000,408066,203
537524,100,10000,409458,158
214176,200,20000,462537,176
985905,350,35000,439156,130
209322,50,5000,466515,64
503148,150,15000,405102,106
780842,150,15000,447486,293
796693,150,15000,453783,174
823540,350,35000,486157,84
560071,100,10000,407965,106
642708,100,10000,464300,293
437026,50,5000,426333,77
245600,200,20000,415569,152
346258,200,20000,492138,355
828037,350,35000,444788,201
783708,150,15000,400648,234
536344,50,5000,464225,263
160552,150,15000,441388,224
700911,200,20000,482913,191
746290,150,15000,471484,336
825941,100,10000,468557,251
931663,350,35000,413854,225
188915,100,10000,454795,149
444431,150,15000,412279,113
956590,50,5000,461607,145
978873,150,15000,418010,284
731458,200,20000,468517,238
363400,100,10000,442006,232
915177,200,20000,430289,334
202670,100,10000,436323,104
556688,100,10000,418732,93
435680,350,35000,454775,184
396046,100,10000,491448,76
369292,150,15000,482964,153
357059,50,5000,460777,160
455218,150,15000,481694,79
209395,200,20000,429184,304
243382,200,20000,402404,261
326906,50,5000,464172,357
166329,350,35000,495878,205
125535,50,5000,417226,198
824572,150,15000,499892,90
897454,50,5000,431208,111
574595,100,10000,446776,47
810589,50,5000,410319,57
691847,200,20000,470651,49
336270,50,5000,492076,229
729366,150,15000,448162,63
173387,150,15000,461602,97
541402,100,10000,433673,47
994733,150,15000,449449,220
831934,150,15000,451161,314
558475,350,35000,499486,165
630663,350,35000,488004,357
885461,200,20000,459607,359
344192,350,35000,400132,273
983135,350,35000,486374,300
942567,350,35000,458520,254
476482,100,10000,401176,231
386320,350,35000,453104,283
461192,100,10000,477320,358
128434,50,5000,465944,166
216980,350,35000,468981,175
548822,50,5000,489858,295
568851,50,5000,490648,136
883131,150,15000,496196,309
203965,50,5000,464742,1
519018,50,5000,484350,21
648326,200,20000,425826,230
353485,100,10000,440023,202
168638,200,20000,439071,280
796622,350,35000,429139,90
769651,150,15000,485126,52
887882,50,5000,404958,207
382024,100,10000,445332,170
738916,100,10000,416059,257
510864,350,35000,431258,17
796796,100,10000,412146,114
596068,100,10000,485520,96
986204,150,15000,492039,91
284957,350,35000,491899,180
398185,150,15000,420727,216
995707,200,20000,452844,24
830605,200,20000,482739,286
644106,100,10000,452696,40
112366,350,35000,492365,270
613651,200,20000,465320,353
556633,200,20000,432539,246
352050,350,35000,421004,18
998787,200,20000,432885,166
517277,200,20000,461444,327
725850,150,15000,475948,339
778738,100,10000,421332,298
455633,200,20000,460303,187
426430,150,15000,424424,1
856905,350,35000,412995,291
353736,150,15000,423505,198
179141,150,15000,440089,95
578416,100,10000,407338,318
736229,150,15000,419314,184
888135,150,15000,495723,351
610375,100,10000,467399,120
303298,100,10000,449867,285
715501,50,5000,496610,173
782989,100,10000,429748,56
738022,350,35000,417268,176
281417,50,5000,471726,205
553114,200,20000,422761,127
992624,100,10000,449316,25
740394,100,10000,433046,296
753801,350,35000,435316,88
864114,50,5000,448054,341
991647,200,20000,417033,152
439785,350,35000,484674,194
243990,50,5000,490704,343
850848,200,20000,454928,304
935759,350,35000,421844,278
744950,100,10000,499311,94
655631,100,10000,487262,333
734147,350,35000,456120,58
899526,200,20000,499836,140
600237,350,35000,429093,75
282940,100,10000,404691,23
545252,50,5000,423911,27
286646,100,10000,478065,323
692974,50,5000,482454,66
392683,200,20000,466700,209
794101,50,5000,417561,363
571199,150,15000,405488,306
111811,350,35000,459792,140
291465,150,15000,498852,360
413517,150,15000,493210,181
655124,100,10000,430930,210
477294,100,10000,496154,201
399296,100,10000,418606,100
879939,350,35000,419525,360
802612,100,10000,450657,158
788853,150,15000,489758,146
895020,100,10000,462651,118
774049,350,35000,463962,68
280549,50,5000,470572,224
414070,100,10000,443703,52
749158,150,15000,455549,99
198996,350,35000,421099,304
964625,150,15000,455446,53
390641,150,15000,422389,280
207162,50,5000,409025,342
992783,100,10000,453206,341
469598,200,20000,410594,39
229944,350,35000,499013,114
401635,150,15000,425948,47
535842,50,5000,431287,46
326676,150,15000,477694,26
906275,100,10000,472812,252
128446,150,15000,410204,68
329335,350,35000,469264,204
702115,150,15000,484328,189
695006,200,20000,449183,175
681655,50,5000,472967,140
842767,350,35000,440799,73
131297,150,15000,441232,126
705610,350,35000,431984,330
620764,50,5000,411472,330
287369,100,10000,468513,54
971820,150,15000,444178,335
991362,50,5000,478182,268
430299,200,20000,435518,157
662855,50,5000,447580,96
703908,200,20000,493784,126
535055,350,35000,459378,119
263157,100,10000,435594,286
574285,100,10000,470722,150
614608,200,20000,436462,358
513311,350,35000,410595,104
551372,150,15000,402177,177
783847,100,10000,481774,220
441291,150,15000,400452,20
316722,50,5000,485053,334
175884,50,5000,452669,307
675733,100,10000,448812,291
185252,200,20000,416391,158
899201,100,10000,454430,12
796448,350,35000,453741,43
580743,100,10000,470552,333
293580,350,35000,433855,80
441647,100,10000,417544,325
890971,50,5000,470876,81
120226,350,35000,429318,174
343159,150,15000,462873,163
824435,100,10000,429806,40
766831,100,10000,456163,309
114459,350,35000,476731,353
210203,150,15000,431029,293
459219,150,15000,421516,63
819111,200,20000,463693,79
958603,100,10000,447354,45
872942,100,10000,433325,361
216176,150,15000,496995,302
814730,200,20000,428306,363
539215,100,10000,476404,201
448949,200,20000,477684,298
780310,150,15000,403376,190
868850,100,10000,465561,83
284443,150,15000,409714,249
456046,350,35000,427509,278
910964,50,5000,418417,159
121009,350,35000,454785,287
863329,200,20000,406551,279
717281,200,20000,453328,274
923269,150,15000,424951,21
796562,50,5000,409468,60
213442,200,20000,490375,121
649375,50,5000,467521,97
925509,100,10000,448810,280
643105,200,20000,404682,212
641547,350,35000,420617,30
423576,50,5000,462625,224
474051,200,20000,425721,129
401585,150,15000,464464,226
967717,200,20000,411401,328
269915,150,15000,494478,193
689017,50,5000,412651,10
497567,200,20000,433039,96
397486,150,15000,480015,218
784212,100,10000,474895,2
459623,100,10000,493477,103
465076,100,10000,409787,184
908950,50,5000,402585,194
472773,350,35000,423007,302
637704,50,5000,461513,204
340346,150,15000,435191,261
151221,50,5000,494228,126
218593,150,15000,499797,30
623984,50,5000,454986,156
185369,200,20000,427761,296
979203,100,10000,450325,125
221163,50,5000,409109,282
792261,200,20000,417927,235
534719,100,10000,443616,28
821237,50,5000,470826,287
318932,150,15000,482265,4
490703,200,20000,476359,167
169745,150,15000,440155,56
982896,350,35000,429333,255
181400,150,15000,488555,242
203987,100,10000,450736,235
439600,150,15000,467883,152
741107,50,5000,410277,300
572290,150,15000,482370,151
903326,350,35000,419840,308
527145,350,35000,477598,3
906705,150,15000,429214,132
619146,100,10000,472105,254
883265,100,10000,434285,188
717724,350,35000,406220,74
689024,150,15000,481255,55
557996,350,35000,456972,33
362279,350,35000,405936,114
384668,150,15000,470221,205
132573,150,15000,405655,351
584311,350,35000,484871,167
755823,150,15000,499929,158
100503,50,5000,448378,162
354526,200,20000,413719,102
133054,150,15000,455223,252
442711,200,20000,481736,83
567275,100,10000,424466,221
248290,50,5000,443217,302
579955,350,35000,493306,329
842094,50,5000,413726,59
535646,100,10000,440740,205
881727,100,10000,483304,161
390242,50,5000,492709,16
861115,50,5000,486452,113
110219,200,20000,428166,200
954798,150,15000,445747,190
851357,150,15000,493208,253
708432,100,10000,489801,85
549629,200,20000,462351,320
275216,100,10000,479000,51
208026,150,15000,436289,139
439514,200,20000,499318,218
472476,200,20000,462040,12
732077,350,35000,409263,321
609746,150,15000,433136,75
327667,100,10000,468085,316
166166,150,15000,480641,210
337563,150,15000,470775,299
875965,350,35000,425221,334
348694,150,15000,480549,149
705496,200,20000,493704,192
175330,100,10000,481076,55
270894,150,15000,402929,122
211813,350,35000,476672,47
314069,350,35000,480951,195
923303,50,5000,476141,2
308574,150,15000,418826,163
125389,350,35000,441618,96
428115,50,5000,498542,236
688157,200,20000,426087,111
872770,350,35000,473950,345
352727,100,10000,441705,271
511011,50,5000,450688,361
506427,200,20000,417718,273
828848,350,35000,479729,301
439297,100,10000,498431,274
629931,50,5000,452191,320
777146,200,20000,474443,279
558358,350,35000,453988,37
853432,100,10000,428845,132
924427,150,15000,419388,337
282841,350,35000,465849,263
227883,350,35000,427270,59
864357,100,10000,469257,193
180993,50,5000,431206,273
632409,150,15000,443197,111
280887,150,15000,410143,175
111748,200,20000,432901,77
867217,350,35000,492519,261
177462,200,20000,488724,2
687819,150,15000,453857,14
472808,100,10000,465892,286
756862,150,15000,436055,310
784376,50,5000,414711,252
187622,150,15000,406224,64
554181,350,35000,499903,325
719680,100,10000,418550,213
969117,200,20000,483260,82
929435,200,20000,400773,217
269781,150,15000,421142,111
299364,200,20000,418151,185
579095,350,35000,476189,35
157884,150,15000,449226,139
232393,150,15000,418220,168
707090,50,5000,413727,302
755726,100,10000,410691,238
607287,100,10000,495070,29
752040,50,5000,451317,83
935112,150,15000,490958,244
499712,200,20000,468958,316
741687,350,35000,493104,332
372032,200,20000,462821,317
748347,150,15000,487230,38
554450,100,10000,446154,28
232785,200,20000,457783,94
277649,200,20000,485474,259
602751,50,5000,467029,35
339966,200,20000,420929,257
351259,100,10000,483348,262
774562,50,5000,439529,119
931588,350,35000,482997,357
227664,50,5000,458013,55
874139,150,15000,411835,170
456644,350,35000,470965,63
979916,100,10000,484435,82
853621,100,10000,472303,75
408253,150,15000,405137,132
164077,50,5000,459455,220
811759,150,15000,475697,324
235707,200,20000,447070,2
744540,350,35000,478540,137
790484,100,10000,409709,119
531526,150,15000,488668,331
582344,350,35000,428555,333
799757,150,15000,491153,287
498552,350,35000,495362,159
129639,350,35000,437162,294
604327,100,10000,415065,129
444364,350,35000,436423,95
242749,100,10000,472316,240
971164,350,35000,404035,240
190473,50,5000,411013,202
621023,150,15000,463396,135
458946,200,20000,479094,270
988994,150,15000,407470,69
562793,200,20000,477269,158
297673,50,5000,477784,327
767199,150,15000,454467,225
999727,100,10000,440757,191
198299,200,20000,443158,19
799939,350,35000,414227,256
298823,150,15000,482240,228
975317,150,15000,418159,299
704259,50,5000,403556,23
880035,100,10000,474888,63
226838,350,35000,404344,232
606499,200,20000,437884,349
715607,200,20000,438078,135
520423,200,20000,474273,286
416463,350,35000,420046,159
913063,50,5000,454222,43
207093,350,35000,499514,139
703673,50,5000,434905,26
330781,350,35000,444633,339
212484,350,35000,402279,59
275284,100,10000,430809,355
562830,200,20000,482778,323
373961,50,5000,462829,96
689569,50,5000,465891,273
963758,350,35000,405025,299
776619,50,5000,442105,236
967443,150,15000,407439,308
560902,50,5000,459398,164
430688,150,15000,455257,11
472041,100,10000,469574,172
800675,200,20000,494274,8
815624,200,20000,430000,293
393584,150,15000,404629,217
299281,350,35000,441058,145
790395,100,10000,414847,294
207675,200,20000,459674,35
405837,50,5000,464003,201
579644,100,10000,402756,137
179160,100,10000,412972,72
685002,50,5000,434531,257
575213,150,15000,461019,268
817361,50,5000,428096,8
793304,50,5000,436314,16
257016,100,10000,454988,325
810442,350,35000,429800,106
564562,100,10000,472750,323
471408,150,15000,406575,357
182056,200,20000,429818,106
583141,150,15000,487817,67
434701,200,20000,436985,258
470315,50,5000,424772,365
290010,50,5000,450599,22
119328,100,10000,440116,11
697991,100,10000,475488,53
270429,100,10000,448008,159
491346,150,15000,480035,315
249705,350,35000,409867,145
849085,350,35000,440443,278
192677,50,5000,483359,336
778279,50,5000,412795,105
297166,100,10000,427396,144
828183,200,20000,444784,267
401829,200,20000,472391,21
841985,100,10000,447468,349
652547,150,15000,404632,189
735554,150,15000,406357,8
642221,350,35000,426384,123
607634,100,10000,461618,57
376446,350,35000,449857,32
342241,350,35000,488820,332
238856,100,10000,427079,249
673868,50,5000,440487,60
394280,350,35000,415568,83
908269,200,20000,448665,204
146988,100,10000,470008,103
525505,100,10000,472286,311
432963,100,10000,425444,170
936247,200,20000,407372,65
175817,50,5000,492686,243
968385,50,5000,474368,73
888659,350,35000,455147,13
623569,50,5000,487887,167
657236,50,5000,452333,44
646361,150,15000,428316,78
996033,200,20000,473697,169
731902,200,20000,442035,196
221155,50,5000,433033,210
607360,200,20000,444478,312
208443,350,35000,497070,320
539547,100,10000,448961,165
880750,50,5000,410147,87
744116,50,5000,421196,106
862680,100,10000,472939,307
702254,50,5000,459742,6
295170,50,5000,419563,40
955456,150,15000,431616,135
985999,150,15000,496588,97
400384,50,5000,425008,286
615358,150,15000,458107,9
920117,50,5000,403704,26
388393,50,5000,435013,265
204492,50,5000,463993,269
742799,150,15000,469733,160
232555,350,35000,407212,274
581760,100,10000,434270,321
187401,350,35000,432677,232
114125,150,15000,415587,39
727505,200,20000,426483,322
683484,50,5000,430895,49
990325,150,15000,420692,318
344637,50,5000,471690,178
334244,200,20000,456059,234
877393,150,15000,491422,58
846627,100,10000,422911,28
617996,200,20000,492242,361
466090,200,20000,494019,248
880367,50,5000,473854,51
208676,350,35000,457298,226
315483,150,15000,411028,271
696557,50,5000,492965,224
360777,150,15000,419695,56
393946,50,5000,475921,73
501088,50,5000,432326,315
410561,200,20000,420630,35
271230,100,10000,494607,249
615600,100,10000,414487,15
661076,200,20000,452884,124
397797,50,5000,435410,132
908996,200,20000,477019,253
350630,150,15000,462075,266
763462,50,5000,471255,81
710877,150,15000,466122,139
489467,100,10000,476534,264
314801,100,10000,416700,15
359477,200,20000,430599,180
145053,350,35000,420158,118
951433,100,10000,408372,87
523700,200,20000,412537,102
881087,150,15000,420442,351
971874,350,35000,451083,130
269960,200,20000,462941,257
115824,150,15000,478448,81
217734,150,15000,452312,256
134109,150,15000,408408,49
479688,200,20000,483973,135
417895,200,20000,497986,334
815221,350,35000,430368,162
141708,150,15000,400890,207
804822,100,10000,487343,126
756653,150,15000,420031,149
505504,150,15000,462889,216
144145,350,35000,495489,16
704582,50,5000,433113,231
297629,150,15000,408152,352
808333,350,35000,445782,362
730755,150,15000,466601,263
659304,200,20000,403768,263
691689,200,20000,432052,190
612449,150,15000,472300,158
771344,350,35000,402163,56
904638,150,15000,472720,55
804714,200,20000,427508,84
602409,100,10000,429050,88
395472,150,15000,417464,237
340968,200,20000,432505,202
945654,150,15000,474801,48
504111,150,15000,498425,55
762083,100,10000,493354,163
424599,150,15000,421673,184
268441,200,20000,414684,164
813549,350,35000,472893,148
493107,350,35000,476003,268
907153,350,35000,443135,35
582150,50,5000,418184,357
957691,50,5000,464571,63
699090,350,35000,471630,211
135922,150,15000,469816,352
766074,200,20000,412438,9
746683,100,10000,497981,3
433542,200,20000,439175,261
961059,100,10000,456629,155
579810,350,35000,433895,225
352151,150,15000,474580,130
925381,100,10000,450208,238
839439,150,15000,438101,261
333367,50,5000,474256,307
279873,50,5000,486755,141
900244,150,15000,453685,331
291125,50,5000,428669,333
525221,50,5000,414897,88
459766,50,5000,478339,209
808126,200,20000,485137,169
736337,200,20000,428072,181
895824,50,5000,435038,94
628456,150,15000,455469,190
960545,200,20000,432438,229
210213,150,15000,422465,92
441074,350,35000,450670,307
337620,350,35000,445513,217
115627,150,15000,494987,228
809554,100,10000,447406,6
106348,100,10000,461032,208
115867,350,35000,475485,11
814426,50,5000,439928,142
549435,100,10000,439773,25
406899,200,20000,483637,97
259233,50,5000,482349,15
774427,200,20000,494490,283
402625,100,10000,452336,364
452461,100,10000,437320,254
642890,100,10000,424644,361
852169,350,35000,459115,328
615470,200,20000,481460,289
839658,100,10000,456713,51
515123,150,15000,487095,247
223590,150,15000,457644,284
819687,350,35000,497494,13
449694,100,10000,414102,129
653569,100,10000,408095,76
838366,50,5000,434018,218
363322,150,15000,495595,87
485171,200,20000,466281,362
899501,50,5000,497786,345
757536,150,15000,490986,42
648957,350,35000,458032,224
890274,50,5000,418222,301
414280,350,35000,471589,218
527460,350,35000,402363,141
903750,150,15000,413194,134
911052,200,20000,479812,118
146256,150,15000,441510,314
705353,200,20000,442126,82
580717,150,15000,440410,190
321998,150,15000,419673,111
402041,350,35000,428486,355
510277,100,10000,489169,296
567224,200,20000,497091,18
376741,50,5000,406066,169
759138,100,10000,465417,358
484424,150,15000,438609,8
212355,150,15000,481378,213
783318,150,15000,456346,131
720614,350,35000,417500,288
190049,100,10000,491577,157
990432,350,35000,408766,329
882200,150,15000,434845,343
741042,350,35000,452418,230
954275,350,35000,431132,171
203110,50,5000,419181,142
976310,50,5000,405093,313
459392,150,15000,476431,228
652477,200,20000,416024,166
105912,100,10000,428009,274
162569,100,10000,415571,215
787686,150,15000,433750,120
695116,100,10000,445429,312
585898,200,20000,464258,214
587952,200,20000,439721,247
637854,350,35000,408204,81
505319,150,15000,433609,98
126911,100,10000,462740,305
934483,150,15000,432783,95
191509,200,20000,479806,155
187328,50,5000,472226,32
278095,350,35000,433855,275
897384,350,35000,483375,169
505176,50,5000,446071,277
263732,50,5000,447816,300
908821,50,5000,426480,322
325375,50,5000,403995,328
877680,50,5000,402988,239
661034,150,15000,447227,283
621037,100,10000,443438,6
305923,150,15000,490367,298
801450,150,15000,409545,68
203490,200,20000,405959,145
814879,50,5000,437247,47
947424,150,15000,492841,6
763289,100,10000,439332,277
359751,200,20000,410899,191
348694,100,10000,422625,303
379075,100,10000,456681,330
952521,200,20000,446126,176
566388,350,35000,413436,102
292804,350,35000,422789,215
422451,150,15000,447484,143
902096,50,5000,464266,86
825361,350,35000,400418,82
434987,350,35000,417787,236
383411,50,5000,493895,211
162346,50,5000,431481,213
149982,100,10000,425818,253
490768,200,20000,494186,212
889544,350,35000,468900,191
387863,350,35000,411831,22
360073,200,20000,454474,364
188103,150,15000,454143,41
219240,50,5000,436789,191
850126,200,20000,475809,98
368299,350,35000,495193,303
903954,150,15000,451182,212
299885,200,20000,475677,299
101239,350,35000,434568,286
282945,100,10000,414471,165
167341,100,10000,469816,132
187955,50,5000,428029,80
176410,350,35000,439274,149
737835,200,20000,453853,50
325165,150,15000,492453,231
843015,150,15000,458535,268
342628,50,5000,417539,77
412209,350,35000,440682,363
714201,200,20000,408897,244
917155,200,20000,416085,48
841487,350,35000,489093,96
272511,50,5000,459861,137
606106,100,10000,475482,278
831373,100,10000,469472,15
637416,150,15000,460159,187
808717,350,35000,432426,113
610703,50,5000,488729,116
451574,100,10000,423794,362
846194,50,5000,430954,246
379621,200,20000,446494,101
272816,150,15000,431329,234
940484,50,5000,447566,32
259257,200,20000,437153,139
141186,100,10000,400539,132
260431,200,20000,441119,22
791672,150,15000,427228,75
113647,100,10000,447869,72
409210,150,15000,499026,77
271556,350,35000,401511,142
759288,200,20000,484157,326
918346,200,20000,495261,31
961983,150,15000,481725,203
125692,100,10000,401421,273
258349,350,35000,466794,351
634936,50,5000,492780,99
435970,50,5000,434699,253
631395,150,15000,429536,208
356979,350,35000,402984,168
935225,150,15000,462860,324
841988,350,35000,404070,286
320656,100,10000,498725,143
302594,150,15000,425910,261
525534,50,5000,467157,61
734103,150,15000,468398,125
594627,50,5000,478318,109
250345,350,35000,457693,351
601922,350,35000,412350,296
179449,100,10000,493213,144
563656,150,15000,470214,79
981972,50,5000,478128,179
452093,50,5000,419406,229
607348,150,15000,461967,154
843554,200,20000,462609,29
445780,150,15000,434379,2
765762,50,5000,463685,170
788385,150,15000,478713,196
924477,200,20000,431544,309
847267,100,10000,441345,203
393123,350,35000,441664,353
508831,350,35000,422655,259
421032,350,35000,423326,354
314271,50,5000,427022,4
781100,350,35000,464241,23
467685,50,5000,408061,58
781944,350,35000,448122,275
225188,350,35000,451802,108
866037,50,5000,460756,348
454632,100,10000,468709,352
340831,150,15000,467420,35
892278,50,5000,463775,26
363213,350,35000,426726,71
676494,150,15000,447336,364
551821,350,35000,471051,291
173535,50,5000,491097,223
756567,100,10000,479604,325
161985,200,20000,453861,156
668684,50,5000,469158,117
817499,50,5000,422839,181
857201,100,10000,483104,302
453842,100,10000,484217,35
747405,100,10000,454035,92
586463,350,35000,410242,337
687588,200,20000,467885,358
731225,50,5000,456792,180
643787,150,15000,428122,268
282309,150,15000,418372,1
673271,50,5000,494671,84
834416,350,35000,469529,241
768533,50,5000,428906,119
421040,350,35000,461062,177
441084,50,5000,483561,91
750481,50,5000,489294,141
405789,350,35000,424932,285
953746,150,15000,426342,256
306398,50,5000,463582,143
779360,350,35000,497118,244
668789,350,35000,426691,164
853370,200,20000,498469,84
665686,200,20000,457150,320
882420,100,10000,428658,357
150900,100,10000,423943,37
439049,100,10000,495440,63
988760,100,10000,416797,148
700452,150,15000,496611,131
198683,100,10000,414724,285
968628,350,35000,438076,168
565166,100,10000,438754,78
186939,350,35000,435264,111
503221,200,20000,473657,242
878321,150,15000,474274,296
683132,100,10000,430497,22
108532,100,10000,461380,206
482448,150,15000,488704,351
948299,200,20000,418487,236
133693,150,15000,471867,175
563274,100,10000,402794,179
151305,50,5000,410214,347
431324,200,20000,409797,192
815172,50,5000,436782,85
173350,350,35000,453895,120
968595,150,15000,412342,227
700362,100,10000,421352,351
868042,350,35000,498155,81
365556,150,15000,459850,213
810131,50,5000,405960,98
915070,350,35000,465927,113
374487,150,15000,443843,138
506754,200,20000,467437,88
575809,50,5000,407777,25
896966,350,35000,464121,75
385976,350,35000,466546,207
236966,200,20000,431696,102
219014,100,10000,480796,54
560737,350,35000,492326,60
209504,50,5000,423363,236
126030,150,15000,440661,61
754294,150,15000,462781,341
525173,150,15000,422701,352
617587,100,10000,484994,227
367649,100,10000,428808,113
965438,100,10000,428095,66
823653,150,15000,478917,177
421796,200,20000,473131,209
395891,100,10000,495818,65
122103,50,5000,405669,35
289357,50,5000,409004,259
255276,100,10000,431693,100
382270,350,35000,488195,132
773738,150,15000,491263,87
537914,200,20000,428911,113
256421,50,5000,459898,114
701077,100,10000,499566,306
801976,150,15000,494455,38
280520,200,20000,486572,21
543111,350,35000,414132,166
900118,350,35000,410106,59
614129,100,10000,453390,192
875027,100,10000,496331,73
822623,200,20000,447525,53
103706,350,35000,465010,62
378592,200,20000,447351,201
463290,350,35000,407879,24
267056,100,10000,473320,329
748955,350,35000,494485,283
595703,350,35000,446166,226
487565,350,35000,436426,318
268986,150,15000,436015,104
187571,350,35000,494041,67
343727,200,20000,482658,277
435970,350,35000,456390,228
162033,100,10000,478402,128
970514,200,20000,440590,137
220040,350,35000,425561,343
487499,50,5000,413146,123
948085,200,20000,462288,94
116211,150,15000,449016,270
141498,350,35000,419036,358
818392,350,35000,408479,116
552969,350,35000,435305,23
447884,350,35000,417796,287
355568,200,20000,415811,43
362471,150,15000,410073,241
216902,200,20000,437804,252
256719,200,20000,477127,249
480731,150,15000,485905,85
997376,200,20000,444385,360
181732,150,15000,409810,101
891896,50,5000,475515,358
102139,150,15000,411249,361
593064,100,10000,470836,21
131506,100,10000,494555,300
168161,200,20000,471368,324
778728,200,20000,463077,190
917400,50,5000,402280,245
560738,150,15000,437170,232
546710,100,10000,497977,258
185949,100,10000,462590,352
228256,350,35000,425493,238
321168,100,10000,425742,171
301845,150,15000,418242,154
680931,150,15000,460768,17
466818,50,5000,450205,190
922001,100,10000,437305,4
108634,150,15000,421207,221
333825,200,20000,452001,214
391314,350,35000,414932,234
781938,200,20000,496728,51
284673,200,20000,432588,66
